device_id,screen_on_timestamp_unix,screen_on_timestamp_dt,screen_off_timestamp_unix,screen_off_timestamp_dt,screen_duration,unique_foreground_app_count,foreground_app_count,foreground_app_switch_count,foreground_app_switch_per_hour,foreground_app_duration_sum,foreground_app_duration_mean,unique_foreground_app_duration_max,concentration_ratio,foreground_apps_and_durations,unique_foreground_apps_and_durations
59354710267a25e7,1673009345,2023-01-06 12:49,1673018318,2023-01-06 15:18,8973,11,63,62,24.87462387,8964,142.2857143,4827,0.538487282,155:109|145:3|148:19|145:5|179:166|49:140|155:109|145:3|155:16|145:3|49:1691|145:3|148:48|145:8|49:679|145:5|181:639|155:215|181:97|155:82|181:648|182:373|181:175|145:6|181:73|155:7|49:5|155:2|49:1675|155:98|145:13|183:546|145:8|156:7|145:2|156:38|145:3|168:98|49:3|156:48|168:27|49:2|156:16|168:12|155:14|145:3|49:2|156:22|153:2|155:23|49:24|155:34|156:16|155:5|145:23|156:76|168:4|155:10|181:163|145:2|49:606|145:6|155:4,49:4827|181:1795|155:728|183:546|182:373|156:223|179:166|168:141|145:96|148:67|153:2
59354710267a25e7,1673018343,2023-01-06 15:19,1673018358,2023-01-06 15:19,15,1,1,0,0,15,15,15,1,145:15:00,145:15:00
59354710267a25e7,1673018360,2023-01-06 15:19,1673020244,2023-01-06 15:50,1884,5,18,17,32.48407643,1884,104.6666667,1203,0.638535032,145:4|160:553|145:9|174:31|155:7|174:9|145:4|155:95|145:4|174:230|162:1|174:158|162:1|174:556|162:2|174:165|162:1|174:54,174:1203|160:553|155:102|145:21|162:5
59354710267a25e7,1673020246,2023-01-06 15:50,1673020274,2023-01-06 15:51,28,1,1,0,0,28,28,28,1,174:28:00,174:28:00
59354710267a25e7,1673020575,2023-01-06 15:56,1673020619,2023-01-06 15:56,44,2,3,2,163.6363636,44,14.66666667,43,0.977272727,174:22|162:1|174:21,174:43|162:1
59354710267a25e7,1673020625,2023-01-06 15:57,1673020630,2023-01-06 15:57,5,1,1,0,0,5,5,5,1,174:05:00,174:05:00
59354710267a25e7,1673020685,2023-01-06 15:58,1673020688,2023-01-06 15:58,3,1,1,0,0,3,3,3,1,174:03:00,174:03:00
59354710267a25e7,1673020689,2023-01-06 15:58,1673020700,2023-01-06 15:58,11,3,3,2,654.5454545,11,3.666666667,6,0.545454545,174:6|145:4|155:1,174:6|145:4|155:1
59354710267a25e7,1673021015,2023-01-06 16:03,1673021017,2023-01-06 16:03,2,1,1,0,0,2,2,2,1,145:02:00,145:02:00
59354710267a25e7,1673021029,2023-01-06 16:03,1673021036,2023-01-06 16:03,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673021093,2023-01-06 16:04,1673021098,2023-01-06 16:04,5,1,1,0,0,5,5,5,1,145:05:00,145:05:00
59354710267a25e7,1673021225,2023-01-06 16:07,1673021231,2023-01-06 16:07,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673021442,2023-01-06 16:10,1673021445,2023-01-06 16:10,3,1,1,0,0,3,3,3,1,145:03:00,145:03:00
59354710267a25e7,1673021689,2023-01-06 16:14,1673023475,2023-01-06 16:44,1786,6,15,14,28.21948488,1786,119.0666667,892,0.49944009,145:15|185:5|146:15|145:2|160:338|145:4|148:75|145:2|148:427|49:526|145:1|49:80|145:4|49:286|145:6,49:892|148:502|160:338|145:34|146:15|185:5
59354710267a25e7,1673023481,2023-01-06 16:44,1673023483,2023-01-06 16:44,2,1,1,0,0,2,2,2,1,148:02:00,148:02:00
59354710267a25e7,1673023488,2023-01-06 16:44,1673023493,2023-01-06 16:44,5,1,1,0,0,5,5,5,1,148:05:00,148:05:00
59354710267a25e7,1673023494,2023-01-06 16:44,1673023500,2023-01-06 16:45,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673023538,2023-01-06 16:45,1673023544,2023-01-06 16:45,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673023545,2023-01-06 16:45,1673023555,2023-01-06 16:45,10,1,1,0,0,10,10,10,1,148:10:00,148:10:00
59354710267a25e7,1673023778,2023-01-06 16:49,1673023785,2023-01-06 16:49,7,1,1,0,0,7,7,7,1,148:07:00,148:07:00
59354710267a25e7,1673023811,2023-01-06 16:50,1673023818,2023-01-06 16:50,7,1,1,0,0,7,7,7,1,148:07:00,148:07:00
59354710267a25e7,1673023870,2023-01-06 16:51,1673023877,2023-01-06 16:51,7,1,1,0,0,7,7,7,1,148:07:00,148:07:00
59354710267a25e7,1673023944,2023-01-06 16:52,1673023950,2023-01-06 16:52,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673024005,2023-01-06 16:53,1673024011,2023-01-06 16:53,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673024047,2023-01-06 16:54,1673024054,2023-01-06 16:54,7,1,1,0,0,7,7,7,1,148:07:00,148:07:00
59354710267a25e7,1673024143,2023-01-06 16:55,1673024150,2023-01-06 16:55,7,1,1,0,0,7,7,7,1,148:07:00,148:07:00
59354710267a25e7,1673024170,2023-01-06 16:56,1673026862,2023-01-06 17:41,2692,5,9,8,10.69836553,2690,298.8888889,1135,0.421933086,148:246|186:1035|148:223|145:2|49:1135|145:3|148:39|155:6|145:1,49:1135|186:1035|148:508|145:6|155:6
59354710267a25e7,1673027070,2023-01-06 17:44,1673027077,2023-01-06 17:44,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673027401,2023-01-06 17:50,1673027408,2023-01-06 17:50,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673027470,2023-01-06 17:51,1673027477,2023-01-06 17:51,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673027619,2023-01-06 17:53,1673027625,2023-01-06 17:53,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673027631,2023-01-06 17:53,1673027637,2023-01-06 17:53,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673027647,2023-01-06 17:54,1673027653,2023-01-06 17:54,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673027654,2023-01-06 17:54,1673027660,2023-01-06 17:54,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673027801,2023-01-06 17:56,1673027808,2023-01-06 17:56,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673027843,2023-01-06 17:57,1673027849,2023-01-06 17:57,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673027905,2023-01-06 17:58,1673027927,2023-01-06 17:58,22,2,2,1,163.6363636,22,11,12,0.545454545,155:12|145:10,155:12|145:10
59354710267a25e7,1673027928,2023-01-06 17:58,1673027934,2023-01-06 17:58,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673027945,2023-01-06 17:59,1673027951,2023-01-06 17:59,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673028070,2023-01-06 18:01,1673028077,2023-01-06 18:01,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673028144,2023-01-06 18:02,1673028151,2023-01-06 18:02,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673028617,2023-01-06 18:10,1673028626,2023-01-06 18:10,9,1,1,0,0,9,9,9,1,167:09:00,167:09:00
59354710267a25e7,1673028627,2023-01-06 18:10,1673028634,2023-01-06 18:10,7,1,1,0,0,7,7,7,1,167:07:00,167:07:00
59354710267a25e7,1673029224,2023-01-06 18:20,1673029235,2023-01-06 18:20,11,1,1,0,0,11,11,11,1,167:11:00,167:11:00
59354710267a25e7,1673029236,2023-01-06 18:20,1673029242,2023-01-06 18:20,6,1,1,0,0,6,6,6,1,167:06:00,167:06:00
59354710267a25e7,1673029439,2023-01-06 18:23,1673029445,2023-01-06 18:24,6,1,1,0,0,6,6,6,1,167:06:00,167:06:00
59354710267a25e7,1673029461,2023-01-06 18:24,1673029467,2023-01-06 18:24,6,1,1,0,0,6,6,6,1,167:06:00,167:06:00
59354710267a25e7,1673029468,2023-01-06 18:24,1673029478,2023-01-06 18:24,10,1,1,0,0,10,10,10,1,167:10:00,167:10:00
59354710267a25e7,1673029492,2023-01-06 18:24,1673029503,2023-01-06 18:25,11,1,1,0,0,11,11,11,1,167:11:00,167:11:00
59354710267a25e7,1673029504,2023-01-06 18:25,1673029579,2023-01-06 18:26,75,1,1,0,0,75,75,75,1,167:75,167:75
59354710267a25e7,1673029773,2023-01-06 18:29,1673029783,2023-01-06 18:29,10,1,1,0,0,10,10,10,1,167:10:00,167:10:00
59354710267a25e7,1673029916,2023-01-06 18:31,1673029941,2023-01-06 18:32,25,1,1,0,0,25,25,25,1,155:25:00,155:25:00
59354710267a25e7,1673029956,2023-01-06 18:32,1673029998,2023-01-06 18:33,42,2,2,1,85.71428571,42,21,29,0.69047619,155:13|168:29,168:29|155:13
59354710267a25e7,1673029999,2023-01-06 18:33,1673030019,2023-01-06 18:33,20,1,1,0,0,20,20,20,1,168:20:00,168:20:00
59354710267a25e7,1673030080,2023-01-06 18:34,1673030135,2023-01-06 18:35,55,4,4,3,196.3636364,55,13.75,28,0.509090909,168:7|155:28|145:4|172:16,155:28|172:16|168:7|145:4
59354710267a25e7,1673030136,2023-01-06 18:35,1673030143,2023-01-06 18:35,7,1,1,0,0,7,7,7,1,172:07:00,172:07:00
59354710267a25e7,1673030158,2023-01-06 18:35,1673030169,2023-01-06 18:36,11,1,1,0,0,11,11,11,1,172:11:00,172:11:00
59354710267a25e7,1673030171,2023-01-06 18:36,1673030184,2023-01-06 18:36,13,1,1,0,0,13,13,13,1,172:13:00,172:13:00
59354710267a25e7,1673030190,2023-01-06 18:36,1673030196,2023-01-06 18:36,6,1,1,0,0,6,6,6,1,172:06:00,172:06:00
59354710267a25e7,1673030201,2023-01-06 18:36,1673030237,2023-01-06 18:37,36,1,1,0,0,36,36,36,1,172:36:00,172:36:00
59354710267a25e7,1673030252,2023-01-06 18:37,1673030258,2023-01-06 18:37,6,1,1,0,0,6,6,6,1,172:06:00,172:06:00
59354710267a25e7,1673030260,2023-01-06 18:37,1673030266,2023-01-06 18:37,6,1,1,0,0,6,6,6,1,172:06:00,172:06:00
59354710267a25e7,1673030268,2023-01-06 18:37,1673030308,2023-01-06 18:38,40,4,5,4,360,39,7.8,13,0.333333333,172:9|151:13|172:2|155:13|145:2,151:13|155:13|172:11|145:2
59354710267a25e7,1673030336,2023-01-06 18:38,1673030343,2023-01-06 18:39,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673030381,2023-01-06 18:39,1673030388,2023-01-06 18:39,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673030452,2023-01-06 18:40,1673030461,2023-01-06 18:41,9,2,2,1,400,9,4.5,8,0.888888889,145:8|146:1,145:8|146:1
59354710267a25e7,1673030462,2023-01-06 18:41,1673030468,2023-01-06 18:41,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673030490,2023-01-06 18:41,1673030502,2023-01-06 18:41,12,1,1,0,0,12,12,12,1,145:12:00,145:12:00
59354710267a25e7,1673030552,2023-01-06 18:42,1673030559,2023-01-06 18:42,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673030679,2023-01-06 18:44,1673030685,2023-01-06 18:44,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673030731,2023-01-06 18:45,1673030738,2023-01-06 18:45,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673030879,2023-01-06 18:47,1673031698,2023-01-06 19:01,819,5,17,16,70.32967033,818,48.11764706,769,0.9400978,145:6|155:103|146:17|155:7|145:3|182:7|145:2|155:10|182:2|155:2|145:2|182:3|155:406|145:1|155:241|145:2|172:4,155:769|146:17|145:16|182:12|172:4
59354710267a25e7,1673031705,2023-01-06 19:01,1673031722,2023-01-06 19:02,17,1,1,0,0,17,17,17,1,172:17:00,172:17:00
59354710267a25e7,1673031723,2023-01-06 19:02,1673031734,2023-01-06 19:02,11,1,1,0,0,11,11,11,1,172:11:00,172:11:00
59354710267a25e7,1673031900,2023-01-06 19:05,1673031906,2023-01-06 19:05,6,1,1,0,0,6,6,6,1,172:06:00,172:06:00
59354710267a25e7,1673032081,2023-01-06 19:08,1673032087,2023-01-06 19:08,6,1,1,0,0,6,6,6,1,172:06:00,172:06:00
59354710267a25e7,1673032098,2023-01-06 19:08,1673032105,2023-01-06 19:08,7,1,1,0,0,7,7,7,1,172:07:00,172:07:00
59354710267a25e7,1673032106,2023-01-06 19:08,1673032113,2023-01-06 19:08,7,1,1,0,0,7,7,7,1,172:07:00,172:07:00
59354710267a25e7,1673032117,2023-01-06 19:08,1673032141,2023-01-06 19:09,24,2,2,1,150,24,12,15,0.625,172:9|155:15,155:15|172:9
59354710267a25e7,1673032145,2023-01-06 19:09,1673032152,2023-01-06 19:09,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673032156,2023-01-06 19:09,1673032166,2023-01-06 19:09,10,1,1,0,0,10,10,10,1,155:10:00,155:10:00
59354710267a25e7,1673032169,2023-01-06 19:09,1673032176,2023-01-06 19:09,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673032200,2023-01-06 19:10,1673032206,2023-01-06 19:10,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673032294,2023-01-06 19:11,1673032302,2023-01-06 19:11,8,1,1,0,0,8,8,8,1,155:08:00,155:08:00
59354710267a25e7,1673032353,2023-01-06 19:12,1673032359,2023-01-06 19:12,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673032393,2023-01-06 19:13,1673032407,2023-01-06 19:13,14,1,1,0,0,14,14,14,1,155:14:00,155:14:00
59354710267a25e7,1673032428,2023-01-06 19:13,1673032439,2023-01-06 19:13,11,1,1,0,0,11,11,11,1,155:11:00,155:11:00
59354710267a25e7,1673032444,2023-01-06 19:14,1673032450,2023-01-06 19:14,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673032453,2023-01-06 19:14,1673032461,2023-01-06 19:14,8,1,1,0,0,8,8,8,1,155:08:00,155:08:00
59354710267a25e7,1673032483,2023-01-06 19:14,1673032490,2023-01-06 19:14,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673032511,2023-01-06 19:15,1673032518,2023-01-06 19:15,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673032553,2023-01-06 19:15,1673032559,2023-01-06 19:15,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673032566,2023-01-06 19:16,1673032573,2023-01-06 19:16,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673032724,2023-01-06 19:18,1673032731,2023-01-06 19:18,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673032737,2023-01-06 19:18,1673032743,2023-01-06 19:19,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673032992,2023-01-06 19:23,1673032999,2023-01-06 19:23,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673033021,2023-01-06 19:23,1673033027,2023-01-06 19:23,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673033161,2023-01-06 19:26,1673033168,2023-01-06 19:26,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673033174,2023-01-06 19:26,1673033187,2023-01-06 19:26,13,1,1,0,0,13,13,13,1,155:13:00,155:13:00
59354710267a25e7,1673033203,2023-01-06 19:26,1673033256,2023-01-06 19:27,53,1,1,0,0,53,53,53,1,155:53:00,155:53:00
59354710267a25e7,1673033493,2023-01-06 19:31,1673033500,2023-01-06 19:31,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673033748,2023-01-06 19:35,1673034082,2023-01-06 19:41,334,4,6,5,53.89221557,333,55.5,234,0.702702703,155:7|145:7|179:234|145:24|168:15|155:46,179:234|155:53|145:31|168:15
59354710267a25e7,1673034090,2023-01-06 19:41,1673034100,2023-01-06 19:41,10,1,1,0,0,10,10,10,1,155:10:00,155:10:00
59354710267a25e7,1673034113,2023-01-06 19:41,1673034124,2023-01-06 19:42,11,1,1,0,0,11,11,11,1,155:11:00,155:11:00
59354710267a25e7,1673034169,2023-01-06 19:42,1673034174,2023-01-06 19:42,5,1,1,0,0,5,5,5,1,155:05:00,155:05:00
59354710267a25e7,1673034177,2023-01-06 19:42,1673034202,2023-01-06 19:43,25,1,1,0,0,25,25,25,1,155:25:00,155:25:00
59354710267a25e7,1673034203,2023-01-06 19:43,1673034209,2023-01-06 19:43,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673034210,2023-01-06 19:43,1673034217,2023-01-06 19:43,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673034259,2023-01-06 19:44,1673034265,2023-01-06 19:44,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673034272,2023-01-06 19:44,1673034283,2023-01-06 19:44,11,1,1,0,0,11,11,11,1,155:11:00,155:11:00
59354710267a25e7,1673034328,2023-01-06 19:45,1673034334,2023-01-06 19:45,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673034373,2023-01-06 19:46,1673034385,2023-01-06 19:46,12,1,1,0,0,12,12,12,1,155:12:00,155:12:00
59354710267a25e7,1673034413,2023-01-06 19:46,1673034419,2023-01-06 19:46,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673034422,2023-01-06 19:47,1673034429,2023-01-06 19:47,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673034689,2023-01-06 19:51,1673034714,2023-01-06 19:51,25,1,1,0,0,25,25,25,1,155:25:00,155:25:00
59354710267a25e7,1673034748,2023-01-06 19:52,1673034754,2023-01-06 19:52,6,1,1,0,0,6,6,6,1,155:06:00,155:06:00
59354710267a25e7,1673034799,2023-01-06 19:53,1673034806,2023-01-06 19:53,7,1,1,0,0,7,7,7,1,155:07:00,155:07:00
59354710267a25e7,1673034912,2023-01-06 19:55,1673034924,2023-01-06 19:55,12,1,1,0,0,12,12,12,1,155:12:00,155:12:00
59354710267a25e7,1673034931,2023-01-06 19:55,1673035349,2023-01-06 20:02,418,5,7,6,51.67464115,418,59.71428571,342,0.818181818,155:4|145:4|168:342|148:30|145:5|187:29|145:4,168:342|148:30|187:29|145:13|155:4
59354710267a25e7,1673035776,2023-01-06 20:09,1673035813,2023-01-06 20:10,37,2,3,2,194.5945946,37,12.33333333,31,0.837837838,145:4|155:31|145:2,155:31|145:6
59354710267a25e7,1673035822,2023-01-06 20:10,1673035823,2023-01-06 20:10,1,1,1,0,0,1,1,1,1,145:01:00,145:01:00
59354710267a25e7,1673035831,2023-01-06 20:10,1673035833,2023-01-06 20:10,2,1,1,0,0,2,2,2,1,145:02:00,145:02:00
59354710267a25e7,1673035890,2023-01-06 20:11,1673035990,2023-01-06 20:13,100,2,3,2,72,100,33.33333333,73,0.73,145:10|155:73|145:17,155:73|145:27
59354710267a25e7,1673036218,2023-01-06 20:16,1673036222,2023-01-06 20:17,4,1,1,0,0,4,4,4,1,145:04:00,145:04:00
59354710267a25e7,1673036228,2023-01-06 20:17,1673036330,2023-01-06 20:18,102,1,1,0,0,102,102,102,1,145:102,145:102
59354710267a25e7,1673036380,2023-01-06 20:19,1673036397,2023-01-06 20:19,17,1,1,0,0,17,17,17,1,145:17:00,145:17:00
59354710267a25e7,1673036409,2023-01-06 20:20,1673036415,2023-01-06 20:20,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673036419,2023-01-06 20:20,1673036425,2023-01-06 20:20,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673036434,2023-01-06 20:20,1673036441,2023-01-06 20:20,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673036466,2023-01-06 20:21,1673036473,2023-01-06 20:21,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673036509,2023-01-06 20:21,1673036515,2023-01-06 20:21,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673036570,2023-01-06 20:22,1673036579,2023-01-06 20:22,9,1,1,0,0,9,9,9,1,145:09:00,145:09:00
59354710267a25e7,1673036637,2023-01-06 20:23,1673036646,2023-01-06 20:24,9,1,1,0,0,9,9,9,1,145:09:00,145:09:00
59354710267a25e7,1673036652,2023-01-06 20:24,1673036824,2023-01-06 20:27,172,4,6,5,104.6511628,172,28.66666667,139,0.808139535,145:2|49:4|155:5|49:135|145:3|148:23,49:139|148:23|145:5|155:5
59354710267a25e7,1673036837,2023-01-06 20:27,1673036843,2023-01-06 20:27,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673036889,2023-01-06 20:28,1673036896,2023-01-06 20:28,7,1,1,0,0,7,7,7,1,148:07:00,148:07:00
59354710267a25e7,1673036897,2023-01-06 20:28,1673036903,2023-01-06 20:28,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673036904,2023-01-06 20:28,1673036911,2023-01-06 20:28,7,1,1,0,0,7,7,7,1,148:07:00,148:07:00
59354710267a25e7,1673036913,2023-01-06 20:28,1673036924,2023-01-06 20:28,11,1,1,0,0,11,11,11,1,148:11:00,148:11:00
59354710267a25e7,1673036938,2023-01-06 20:28,1673036954,2023-01-06 20:29,16,1,1,0,0,16,16,16,1,148:16:00,148:16:00
59354710267a25e7,1673036958,2023-01-06 20:29,1673036964,2023-01-06 20:29,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673036970,2023-01-06 20:29,1673036976,2023-01-06 20:29,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673036978,2023-01-06 20:29,1673036984,2023-01-06 20:29,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673037380,2023-01-06 20:36,1673037388,2023-01-06 20:36,8,1,1,0,0,8,8,8,1,148:08:00,148:08:00
59354710267a25e7,1673037415,2023-01-06 20:36,1673037421,2023-01-06 20:37,6,1,1,0,0,6,6,6,1,148:06:00,148:06:00
59354710267a25e7,1673037448,2023-01-06 20:37,1673037524,2023-01-06 20:38,76,3,4,3,142.1052632,76,19,69,0.907894737,155:2|148:5|155:67|145:2,155:69|148:5|145:2
59354710267a25e7,1673037540,2023-01-06 20:39,1673037559,2023-01-06 20:39,19,1,1,0,0,19,19,19,1,145:19:00,145:19:00
59354710267a25e7,1673037564,2023-01-06 20:39,1673037568,2023-01-06 20:39,4,1,1,0,0,4,4,4,1,145:04:00,145:04:00
59354710267a25e7,1673037572,2023-01-06 20:39,1673037581,2023-01-06 20:39,9,1,1,0,0,9,9,9,1,145:09:00,145:09:00
59354710267a25e7,1673037583,2023-01-06 20:39,1673037589,2023-01-06 20:39,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673037649,2023-01-06 20:40,1673037660,2023-01-06 20:41,11,1,1,0,0,11,11,11,1,145:11:00,145:11:00
59354710267a25e7,1673037663,2023-01-06 20:41,1673037669,2023-01-06 20:41,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673037720,2023-01-06 20:42,1673037726,2023-01-06 20:42,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673037759,2023-01-06 20:42,1673037765,2023-01-06 20:42,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673038008,2023-01-06 20:46,1673038014,2023-01-06 20:46,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673038048,2023-01-06 20:47,1673038055,2023-01-06 20:47,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673038187,2023-01-06 20:49,1673038247,2023-01-06 20:50,60,3,3,2,120,60,20,49,0.816666667,145:3|188:8|159:49,159:49|188:8|145:3
59354710267a25e7,1673038498,2023-01-06 20:54,1673038505,2023-01-06 20:55,7,1,1,0,0,7,7,7,1,159:07:00,159:07:00
59354710267a25e7,1673038516,2023-01-06 20:55,1673038523,2023-01-06 20:55,7,1,1,0,0,7,7,7,1,159:07:00,159:07:00
59354710267a25e7,1673038797,2023-01-06 20:59,1673038804,2023-01-06 21:00,7,1,1,0,0,7,7,7,1,159:07:00,159:07:00
59354710267a25e7,1673038807,2023-01-06 21:00,1673038815,2023-01-06 21:00,8,1,1,0,0,8,8,8,1,159:08:00,159:08:00
59354710267a25e7,1673039140,2023-01-06 21:05,1673039598,2023-01-06 21:13,458,4,6,5,39.30131004,458,76.33333333,329,0.718340611,159:329|145:3|169:62|145:2|148:57|145:5,159:329|169:62|148:57|145:10
59354710267a25e7,1673039601,2023-01-06 21:13,1673039607,2023-01-06 21:13,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673039619,2023-01-06 21:13,1673039625,2023-01-06 21:13,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673039648,2023-01-06 21:14,1673039655,2023-01-06 21:14,7,1,1,0,0,7,7,7,1,145:07:00,145:07:00
59354710267a25e7,1673039665,2023-01-06 21:14,1673040024,2023-01-06 21:20,359,3,4,3,30.08356546,358,89.5,330,0.921787709,145:9|1:17|160:330|145:2,160:330|1:17|145:11
59354710267a25e7,1673040177,2023-01-06 21:22,1673040180,2023-01-06 21:23,3,1,1,0,0,3,3,3,1,145:03:00,145:03:00
59354710267a25e7,1673040181,2023-01-06 21:23,1673040187,2023-01-06 21:23,6,1,1,0,0,6,6,6,1,145:06:00,145:06:00
59354710267a25e7,1673040193,2023-01-06 21:23,1673040194,2023-01-06 21:23,1,1,1,0,0,1,1,1,1,145:01:00,145:01:00
59354710267a25e7,1673040200,2023-01-06 21:23,1673040201,2023-01-06 21:23,1,1,1,0,0,1,1,1,1,145:01:00,145:01:00
59354710267a25e7,1673040208,2023-01-06 21:23,1673040209,2023-01-06 21:23,1,1,1,0,0,1,1,1,1,145:01:00,145:01:00
59354710267a25e7,1673040512,2023-01-06 21:28,1673041228,2023-01-06 21:40,716,9,17,16,80.44692737,716,42.11764706,377,0.526536313,145:7|49:26|145:5|149:7|150:2|151:2|149:57|145:3|147:172|145:6|187:10|162:18|187:10|148:8|187:28|145:4|49:351,49:377|147:172|149:64|187:48|145:25|162:18|148:8|150:2|151:2
59354710267a25e7,1673041229,2023-01-06 21:40,1673041242,2023-01-06 21:40,13,1,1,0,0,13,13,13,1,49:13:00,49:13:00
59354710267a25e7,1673041498,2023-01-06 21:44,1673041504,2023-01-06 21:45,6,1,1,0,0,6,6,6,1,49:06:00,49:06:00
59354710267a25e7,1673041614,2023-01-06 21:46,1673041622,2023-01-06 21:47,8,1,1,0,0,8,8,8,1,49:08:00,49:08:00
59354710267a25e7,1673041731,2023-01-06 21:48,1673041738,2023-01-06 21:48,7,1,1,0,0,7,7,7,1,49:07:00,49:07:00
59354710267a25e7,1673042407,2023-01-06 22:00,1673042496,2023-01-06 22:01,89,1,1,0,0,89,89,89,1,49:89,49:89
